# Time-averaged data for fix FEPout
# TimeStep v_param v_deltacdm v_tinst v_pinst v_vinst v_pe c_FEPdb[1] c_FEPdf[1]
35235000 1 0.01 368.895 16.8484 16596.4 16.1033 -0.037942 0.0383233
35236000 1 0.01 419.737 150.302 16596.4 17.1178 -0.0375782 0.0379558
35237000 1 0.01 271.966 232.42 16596.4 17.3752 -0.0390519 0.0394444
35238000 1 0.01 286.47 -146.026 16596.4 13.3987 -0.0383733 0.0387589
35239000 1 0.01 244.641 -319.761 16596.4 18.7823 -0.0380199 0.038402
35240000 1 0.01 429.039 36.8177 16596.4 14.818 -0.0388461 0.0392365
35241000 1 0.01 311.41 184.436 16596.4 15.4951 -0.0383049 0.0386899
35242000 1 0.01 227.54 144.506 16596.4 11.9303 -0.0380284 0.0384106
35243000 1 0.01 350.218 -43.761 16596.4 14.8043 -0.0384892 0.038876
35244000 1 0.01 292.939 -236.911 16596.4 13.1786 -0.038103 0.038486
35245000 1 0.01 256.202 7.24436 16596.4 14.8564 -0.0390148 0.039407
35246000 1 0.01 252.491 -6.16941 16596.4 23.0863 -0.0379757 0.0383573
35247000 1 0.01 339.811 334.418 16596.4 18.1547 -0.0389944 0.0393863
35248000 1 0.01 252.406 40.5508 16596.4 13.0278 -0.0383484 0.0387338
35249000 1 0.01 347.66 -193.757 16596.4 16.3039 -0.038585 0.0389728
35250000 1 0.01 209.979 -92.9071 16596.4 13.1278 -0.0387188 0.0391079
35251000 1 0.01 361.433 -27.118 16596.4 15.9942 -0.037957 0.0383385
35252000 1 0.01 392.573 427.709 16596.4 17.2303 -0.0393846 0.0397804
35253000 1 0.01 246.159 -10.3116 16596.4 15.8363 -0.0374809 0.0378576
35254000 1 0.01 332.991 23.5774 16596.4 19.3045 -0.0391345 0.0395278
35255000 1 0.01 352.838 -300.776 16596.4 15.8897 -0.037721 0.0381001
35256000 1 0.01 366.185 -129.937 16596.4 16.7911 -0.0383865 0.0387723
